status,paid_only,is_favor,frequency,progress,stat_question_id,stat_question__article__live,stat_question__article__slug,stat_question__article__has_video_solution,stat_question__title,stat_question__title_slug,stat_question__hide,stat_total_acs,stat_total_submitted,stat_frontend_question_id,stat_is_new_question,difficulty_level
,False,False,0,0,1386,True,shift-2d-grid,False,Shift 2D Grid,shift-2d-grid,False,28474,46010,1260,False,1
,True,False,0,0,1384,,,,Maximum Font to Fit a Sentence in a Screen,maximum-font-to-fit-a-sentence-in-a-screen,False,2906,5030,1618,False,2
,False,False,0,0,1381,,,,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,False,14634,20726,1255,False,3
,False,False,0,0,1380,,,,Number of Closed Islands,number-of-closed-islands,False,54710,87776,1254,False,2
,False,False,0,0,1379,,,,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,False,16181,38303,1253,False,2
,False,False,0,0,1378,,,,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,False,66224,84379,1252,False,1
,True,False,0,0,1374,True,leftmost-column-with-a-at-least-a-one,False,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,False,106352,210949,1428,False,2
,False,False,0,0,1372,,,,Check If It Is a Good Array,check-if-it-is-a-good-array,False,10540,18427,1250,False,3
,False,False,0,0,1371,True,minimum-remove-to-make-valid-parentheses,False,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,False,227442,352379,1249,False,2
,False,False,0,0,1370,,,,Count Number of Nice Subarrays,count-number-of-nice-subarrays,False,35361,62060,1248,False,2
,False,False,0,0,1369,,,,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,False,22925,36214,1247,False,2
,False,False,0,0,1367,,,,Maximum Height by Stacking Cuboids ,maximum-height-by-stacking-cuboids,False,5654,11049,1691,False,3
,True,False,0,0,1366,True,first-unique-number,False,First Unique Number,first-unique-number,False,58667,115884,1429,False,2
,False,False,0,0,1364,,,,Tuple with Same Product,tuple-with-same-product,False,14687,24870,1726,False,2
,False,False,0,0,1362,,,,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,False,19595,31222,1227,False,2
,False,False,0,0,1361,,,,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,False,12763,24244,1240,False,3
,False,False,0,0,1360,,,,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,False,68474,135366,1239,False,2
,False,False,0,0,1359,,,,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,False,10107,15025,1238,False,2
,False,False,0,0,1358,,,,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,False,40592,57749,1237,False,2
,False,False,0,0,1352,True,maximum-profit-in-job-scheduling,False,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,False,51653,106866,1235,False,3
,False,False,0,0,1351,,,,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,False,18289,52214,1234,False,2
,False,False,0,0,1350,,,,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,False,33184,52291,1233,False,2
,False,False,0,0,1349,,,,Check If It Is a Straight Line,check-if-it-is-a-straight-line,False,96964,227701,1232,False,1
,True,False,0,0,1345,True,performing-string-shifts,False,Perform String Shifts,perform-string-shifts,False,66040,123056,1427,False,1
,False,False,0,0,1344,,,,Maximum Equal Frequency,maximum-equal-frequency,False,9072,25266,1224,False,3
,False,False,0,0,1343,,,,Dice Roll Simulation,dice-roll-simulation,False,18804,39855,1223,False,3
,False,False,0,0,1342,,,,Queens That Can Attack the King,queens-that-can-attack-the-king,False,27188,38833,1222,False,2
,False,False,0,0,1341,,,,Split a String in Balanced Strings,split-a-string-in-balanced-strings,False,163744,193800,1221,False,1
,False,False,0,0,1337,,,,Design Skiplist,design-skiplist,False,8836,14937,1206,False,3
,False,False,0,0,1332,True,count-vowels-permutation,False,Count Vowels Permutation,count-vowels-permutation,False,38784,68474,1220,False,3
,False,False,0,0,1331,,,,Path with Maximum Gold,path-with-maximum-gold,False,62388,94347,1219,False,2
,False,False,0,0,1330,,,,Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,False,28535,59725,1218,False,2
,False,False,0,0,1329,True,minimum-cost-to-move-chips-to-the-same-position,False,Minimum Cost to Move Chips to The Same Position,minimum-cost-to-move-chips-to-the-same-position,False,59898,84822,1217,False,1
,False,False,0,0,1326,,,,Sum of Floored Pairs,sum-of-floored-pairs,False,4462,16320,1862,False,3
,False,False,0,0,1325,,,,Path with Maximum Probability,path-with-maximum-probability,False,25053,58462,1514,False,2
,False,False,0,0,1324,,,,Where Will the Ball Fall,where-will-the-ball-fall,False,15259,23794,1706,False,2
,False,False,0,0,1322,,,,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,False,6385,13549,1210,False,3
,False,False,0,0,1321,,,,Get Equal Substrings Within Budget,get-equal-substrings-within-budget,False,23562,52373,1208,False,2
,False,False,0,0,1320,True,remove-all-adjacent-duplicates-in-string-ii,False,Remove All Adjacent Duplicates in String II,remove-all-adjacent-duplicates-in-string-ii,False,111945,197299,1209,False,2
,False,False,0,0,1319,,,,Unique Number of Occurrences,unique-number-of-occurrences,False,91650,126829,1207,False,1
,False,False,0,0,1313,,,,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,False,2478,4933,1916,False,3
,False,False,0,0,1311,,,,Largest Magic Square,largest-magic-square,False,5760,11616,1895,False,2
,False,False,0,0,1309,,,,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,False,10027,20616,1203,False,3
,False,False,0,0,1308,,,,Smallest String With Swaps,smallest-string-with-swaps,False,25382,51044,1202,False,2
,False,False,0,0,1307,,,,Ugly Number III,ugly-number-iii,False,14988,55749,1201,False,2
,False,False,0,0,1306,,,,Minimum Absolute Difference,minimum-absolute-difference,False,70428,104672,1200,False,1
,False,False,0,0,1305,,,,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,False,4283,7069,1944,False,3
,False,False,0,0,1304,,,,Longest Happy String,longest-happy-string,False,20971,39303,1405,False,2
,False,False,0,0,1300,True,critical-connections-in-a-network,False,Critical Connections in a Network,critical-connections-in-a-network,False,123841,239207,1192,False,3
,False,False,0,0,1299,,,,K-Concatenation Maximum Sum,k-concatenation-maximum-sum,False,19356,78612,1191,False,2
,False,False,0,0,1298,,,,Reverse Substrings Between Each Pair of Parentheses,reverse-substrings-between-each-pair-of-parentheses,False,37121,57168,1190,False,2
,False,False,0,0,1297,,,,Maximum Number of Balloons,maximum-number-of-balloons,False,69197,111639,1189,False,1
,False,False,0,0,1296,,,,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,False,14989,45394,1483,False,3
,False,False,0,0,1293,,,,Three Consecutive Odds,three-consecutive-odds,False,39844,62218,1550,False,1
,False,False,0,0,1290,,,,Make Array Strictly Increasing,make-array-strictly-increasing,False,9331,21364,1187,False,3
,False,False,0,0,1289,,,,Day of the Week,day-of-the-week,False,35533,59187,1185,False,1
,False,False,0,0,1288,,,,Maximum Subarray Sum with One Deletion,maximum-subarray-sum-with-one-deletion,False,25693,64678,1186,False,2
,False,False,0,0,1287,,,,Distance Between Bus Stops,distance-between-bus-stops,False,35076,65087,1184,False,1
,False,False,0,0,1286,,,,Constrained Subsequence Sum,constrained-subsequence-sum,False,13992,30858,1425,False,3
,False,False,0,0,1285,,,,Balance a Binary Search Tree,balance-a-binary-search-tree,False,48469,62622,1382,False,2
,False,False,0,0,1284,,,,Four Divisors,four-divisors,False,16529,41495,1390,False,2
,False,False,0,0,1283,,,,Reformat Date,reformat-date,False,24094,39888,1507,False,1
,False,False,0,0,1282,,,,Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,False,10586,26045,1178,False,3
,False,False,0,0,1281,,,,Can Make Palindrome from Substring,can-make-palindrome-from-substring,False,17120,46987,1177,False,2
,True,False,0,0,1280,,,,Diet Plan Performance,diet-plan-performance,False,19424,36271,1176,False,1
,False,False,0,0,1279,,,,Prime Arrangements,prime-arrangements,False,16907,32653,1175,False,1
,False,False,0,0,1277,,,,Largest Multiple of Three,largest-multiple-of-three,False,11337,32768,1363,False,3
,False,False,0,0,1276,,,,Closest Divisors,closest-divisors,False,13389,22872,1362,False,2
,False,False,0,0,1275,,,,Validate Binary Tree Nodes,validate-binary-tree-nodes,False,25543,60130,1361,False,2
,False,False,0,0,1274,,,,Number of Days Between Two Dates,number-of-days-between-two-dates,False,21728,46759,1360,False,1
,False,False,0,0,1273,,,,Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,False,59054,97445,1170,False,2
,False,False,0,0,1272,,,,Invalid Transactions,invalid-transactions,False,30095,98784,1169,False,2
,True,False,0,0,1271,,,,Web Crawler,web-crawler,False,17665,27158,1236,False,2
,False,False,0,0,1270,,,,Dinner Plate Stacks,dinner-plate-stacks,False,11796,32349,1172,False,3
,False,False,0,0,1267,,,,Remove Zero Sum Consecutive Nodes from Linked List,remove-zero-sum-consecutive-nodes-from-linked-list,False,28046,67183,1171,False,2
,False,False,0,0,1264,,,,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,False,14744,20204,1935,False,1
,False,False,0,0,1263,,,,Number of Dice Rolls With Target Sum,number-of-dice-rolls-with-target-sum,False,78944,165574,1155,False,2
,False,False,0,0,1262,,,,Online Majority Element In Subarray,online-majority-element-in-subarray,False,10999,26512,1157,False,3
,False,False,0,0,1261,,,,Swap For Longest Repeated Character Substring,swap-for-longest-repeated-character-substring,False,18540,39353,1156,False,2
,False,False,0,0,1260,,,,Day of the Year,day-of-the-year,False,25955,51954,1154,False,1
,False,False,0,0,1257,True,rank-transform-of-a-matrix,False,Rank Transform of a Matrix,rank-transform-of-a-matrix,False,4063,12594,1632,False,3
,False,False,0,0,1256,,,,Rank Transform of an Array,rank-transform-of-an-array,False,37710,65930,1331,False,1
,False,False,0,0,1255,,,,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,False,3254,8669,1330,False,3
,False,False,0,0,1254,True,deepest-leaves-sum,False,Deepest Leaves Sum,deepest-leaves-sum,False,126739,148363,1302,False,2
,False,False,0,0,1253,True,sort-the-matrix-diagonally,True,Sort the Matrix Diagonally,sort-the-matrix-diagonally,False,65620,80593,1329,False,2
,False,False,0,0,1252,,,,Break a Palindrome,break-a-palindrome,False,37438,75611,1328,False,2
,False,False,0,0,1251,,,,Longest Chunked Palindrome Decomposition,longest-chunked-palindrome-decomposition,False,13614,22762,1147,False,3
,False,False,0,0,1250,True,longest-common-subsequence,False,Longest Common Subsequence,longest-common-subsequence,False,232645,395585,1143,False,2
,False,False,0,0,1249,,,,Snapshot Array,snapshot-array,False,62691,169381,1146,False,2
,False,False,0,0,1248,,,,Binary Tree Coloring Game,binary-tree-coloring-game,False,28870,56548,1145,False,2
,False,False,0,0,1247,,,,Decrease Elements To Make Array Zigzag,decrease-elements-to-make-array-zigzag,False,12396,26598,1144,False,2
,False,False,0,0,1244,,,,Distinct Echo Substrings,distinct-echo-substrings,False,9533,19206,1316,False,3
,False,False,0,0,1243,,,,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,False,76950,90889,1315,False,2
,False,False,0,0,1242,,,,Matrix Block Sum,matrix-block-sum,False,42108,56917,1314,False,2
,False,False,0,0,1241,,,,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,False,149107,174299,1313,False,1
,False,False,0,0,1240,,,,Stone Game II,stone-game-ii,False,31021,48039,1140,False,2
,False,False,0,0,1239,,,,Largest 1-Bordered Square,largest-1-bordered-square,False,14811,30363,1139,False,2
,False,False,0,0,1238,,,,Alphabet Board Path,alphabet-board-path,False,31349,60604,1138,False,2
,False,False,0,0,1236,True,n-th-tribonacci-number,False,N-th Tribonacci Number,n-th-tribonacci-number,False,88287,157376,1137,False,1
,False,False,0,0,1234,,,,Number of Paths with Max Score,number-of-paths-with-max-score,False,7634,19963,1301,False,3
,True,False,0,0,1233,,,,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,False,10598,16156,1274,False,3
,False,False,0,0,1232,,,,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,False,19749,46485,1300,False,2
,False,False,0,0,1231,,,,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,False,149977,201616,1299,False,1
,False,False,0,0,1230,,,,Maximum of Absolute Value Expression,maximum-of-absolute-value-expression,False,13452,26298,1131,False,2
,False,False,0,0,1229,,,,Shortest Path with Alternating Colors,shortest-path-with-alternating-colors,False,25851,63363,1129,False,2
,False,False,0,0,1228,,,,Minimum Cost Tree From Leaf Values,minimum-cost-tree-from-leaf-values,False,57339,84879,1130,False,2
,False,False,0,0,1227,,,,Number of Equivalent Domino Pairs,number-of-equivalent-domino-pairs,False,38289,83628,1128,False,1
,False,False,0,0,1224,,,,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,False,19724,31328,1289,False,3
,False,False,0,0,1223,,,,Graph Connectivity With Threshold,graph-connectivity-with-threshold,False,7095,17160,1627,False,3
,False,False,0,0,1222,True,remove-covered-intervals,False,Remove Covered Intervals,remove-covered-intervals,False,49440,85772,1288,False,2
,False,False,0,0,1221,,,,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,False,49611,82932,1287,False,1
,False,False,0,0,1220,,,,Smallest Sufficient Team,smallest-sufficient-team,False,13063,27638,1125,False,3
,False,False,0,0,1219,,,,Longest Well-Performing Interval,longest-well-performing-interval,False,17597,52364,1124,False,2
,False,False,0,0,1218,,,,Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,False,55849,81358,1123,False,2
,False,False,0,0,1217,,,,Relative Sort Array,relative-sort-array,False,102591,151134,1122,False,1
,True,False,0,0,1213,,,,Handshakes That Don't Cross,handshakes-that-dont-cross,False,3955,7262,1259,False,3
,False,False,0,0,1212,True,sequential-digits,False,Sequential Digits,sequential-digits,False,39889,69428,1291,False,2
,False,False,0,0,1211,True,iterator-for-combination,False,Iterator for Combination,iterator-for-combination,False,41665,58628,1286,False,2
,False,False,0,0,1210,,,,Mean of Array After Removing Some Elements,mean-of-array-after-removing-some-elements,False,22424,34674,1619,False,1
,False,False,0,0,1208,,,,Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,False,15723,21633,1111,False,2
,False,False,0,0,1207,,,,Delete Nodes And Return Forest,delete-nodes-and-return-forest,False,113687,166379,1110,False,2
,False,False,0,0,1206,,,,Corporate Flight Bookings,corporate-flight-bookings,False,27830,50809,1109,False,2
,False,False,0,0,1205,,,,Defanging an IP Address,defanging-an-ip-address,False,345482,390397,1108,False,1
,True,False,0,0,1202,,,,Palindrome Removal,palindrome-removal,False,7630,16647,1246,False,3
,True,False,0,0,1201,,,,Delete Tree Nodes,delete-tree-nodes,False,7254,11839,1273,False,2
,True,False,0,0,1200,True,remove-interval,True,Remove Interval,remove-interval,False,14041,23778,1272,False,2
,True,False,0,0,1199,,,,Hexspeak,hexspeak,False,6914,12352,1271,False,1
,False,False,0,0,1197,,,,Parsing A Boolean Expression,parsing-a-boolean-expression,False,14945,25038,1106,False,3
,False,False,0,0,1196,,,,Filling Bookcase Shelves,filling-bookcase-shelves,False,26475,45909,1105,False,2
,False,False,0,0,1195,False,distribute-candies-to-people,False,Distribute Candies to People,distribute-candies-to-people,False,60705,95701,1103,False,1
,False,False,0,0,1194,,,,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,False,26829,36348,1104,False,2
,True,False,0,0,1192,,,,Divide Chocolate,divide-chocolate,False,25553,47306,1231,False,3
,True,False,0,0,1191,,,,Synonymous Sentences,synonymous-sentences,False,9205,15519,1258,False,2
